# Source: ORACC epsd2/admin/ur3 JSON export (CC0), seal surfaces only; tokens are citation form|POS.
text	provenience	seal	line	tokens
P129197	Umma	1	3	lugal|N Urim|SN dumu|N Dadaga|PN
P129197	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P142089	Umma	1	1	Šeškala|PN
P142089	Umma	1	2	dumu|N Urlugal|PN
P340116	Umma	1	1	Lukala|PN
P340116	Umma	1	2	dubsar|N
P340116	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P292151	Umma	1	1	Aradŋu|PN
P292151	Umma	1	2	dubsar|N
P292151	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P100595	Umma	1	1	Ur.nam₂.nun|PN
P100595	Umma	1	2	dubsar|N
P100595	Umma	1	3	dumu|N UrNinsuk|PN
P100595	Umma	1	4	saŋ.DUN₃|N
P378190	Girsu	1	1	LuBaba|PN
P378190	Girsu	1	2	dumu|N Lu₂.an.na|PN
P145023	Umma	1	1	Šusuen|RN Ayakala|PN
P145023	Umma	1	2	lugal|N kalag|V/i ensik|N
P145023	Umma	1	3	lugal|N Urim|SN Umma|SN
P145023	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P332229	Nippur	1	1	A.bi₂.dan|PN
P332229	Nippur	1	2	arad|N {d}x|u
P332229	Nippur	1	3	x-dingir-gal|u {d}x|u
P140221	Umma	1	1	Lukala|PN
P140221	Umma	1	2	dubsar|N
P140221	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P248644	Umma	1	1	Ayakala|PN
P248644	Umma	1	2	dubsar|N
P248644	Umma	1	3	dumu|N Lugal.nesag|PN
P235374	Umma	1	1	Addakala|PN
P235374	Umma	1	2	dubsar|N
P235374	Umma	1	3	dumu|N x-x|u
P120820	Nippur	1	1	Šeškala|PN
P120820	Nippur	1	2	dubsar|N
P120820	Nippur	1	3	dumu|N x|u
P290496	Umma	1	1	Urlisin|PN
P290496	Umma	1	2	ensik|N Umma|SN
P290496	Umma	1	3	Šešani|PN dubsar|N
P290496	Umma	1	4	dumu|N Lugalniŋlagare|PN
P290496	Umma	1	5	arad|N
P339936	Umma	1	1	Luduga|PN
P339936	Umma	1	2	dubsar|N
P339936	Umma	1	3	dumu|N Lušara|PN saŋ.DUN₃|N
P500251	Girsu	1	1	Lu₂.kal.kal|PN
P500251	Girsu	1	2	dubsar|N
P500251	Girsu	1	3	dumu|N Urlammar|PN
P376927	Umma	1	1	Šusuen|RN Ayakala|PN
P376927	Umma	1	2	lugal|N kalag|V/i ensik|N
P376927	Umma	1	3	lugal|N Urim|SN Umma|SN
P376927	Umma	1	4	lugal|N anubda|N limmu|NU arad|N
P130573	Umma	1	1	Ayakala|PN
P130573	Umma	1	2	dubsar|N
P130573	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P332383	Puzriš-Dagan	1	1	Utu.kaskal|PN
P332383	Puzriš-Dagan	1	2	ARAD₂.nin.urta|PN
P205668	Girsu	1	1	Nam.zi.tar|PN
P205668	Girsu	1	2	dubsar|N
P205668	Girsu	1	3	dumu|N Bazi|PN
P124160	Puzriš-Dagan	1	1	Amarsuenak|RN
P124160	Puzriš-Dagan	1	2	lugal|N kalag|V/i
P124160	Puzriš-Dagan	1	3	lugal|N Urim|SN
P124160	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU
P124160	Puzriš-Dagan	1	5	Uršulpaeak|PN
P124160	Puzriš-Dagan	1	6	dubsar|N
P124160	Puzriš-Dagan	1	7	dumu|N Urhayak|PN
P124160	Puzriš-Dagan	1	8	arad|N
P207655	Girsu	1	1	Urniŋ|PN
P207655	Girsu	1	2	dubsar|N
P207655	Girsu	1	3	dumu|N Ursaga|PN
P207655	Girsu	1	4	dikud|N Guʾabak|SN
P207655	Girsu	2	1	Urbagarak|PN
P207655	Girsu	2	2	dubsar|N
P207655	Girsu	2	3	dumu|N ur-{d}x|u
P121362	Nippur	1	1	Lukala|PN
P121362	Nippur	1	2	dumu|N X.nin.šubur|PN
P141963	Umma	1	1	Aradŋu|PN
P141963	Umma	1	2	dubsar|N
P141963	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P140671	Umma	1	1	Lugalemahe|PN
P140671	Umma	1	2	dubsar|N
P140671	Umma	1	3	dumu|N Lugalkugani|PN
P130089	Umma	1	1	In.sa₆.sa₆|PN
P130089	Umma	1	2	dumu|N dug|V/t muhaldim|N
P324257	Garšana	1	1	Šukabta|PN
P324257	Garšana	1	2	azu|N
P324257	Garšana	1	3	dumu|N Naramili|PN
P324257	Garšana	1	4	Puzur₄.a.ku.um|PN
P324257	Garšana	1	5	azlag|N arad|N
P519973	Šat-Eštar Arch.	1	1	A.bu.tu₉.ni|PN
P519973	Šat-Eštar Arch.	1	2	dumu|N Bibi|PN
P519973	Šat-Eštar Arch.	1	3	azlag|N Šarakam|PN
P340815	Umma	1	1	A.du|PN
P340815	Umma	1	2	dubsar|N
P340815	Umma	1	3	dumu|N Luga|PN
P130820	Umma	1	1	Urnungal|PN
P130820	Umma	1	2	dubsar|N
P130820	Umma	1	3	dumu|N Uršara|PN
P130820	Umma	1	4	bisaŋdubak|N
P125321	Umma	1	1	En.DU@s|PN
P125321	Umma	1	2	dubsar|N
P125321	Umma	1	3	dumu|N Urištaran|PN
P517594	Umma	1	1	Šaraheŋal|PN
P517594	Umma	1	2	dubsar|N
P517594	Umma	1	3	dumu|N Urmes|PN
P112052	Umma	1	1	atu|N dubsar|N
P112052	Umma	1	2	dumu|N Lugalsaga|PN
P144632	Umma	1	1	Šeškala|PN
P144632	Umma	1	2	dubsar|N
P144632	Umma	1	3	dumu|N Ugu₂.du₆|PN
P117250	Girsu	1	1	Intaʾeʾa|PN
P117250	Girsu	1	2	dubsar|N
P117250	Girsu	1	3	dumu|N Luduga|PN
P117250	Girsu	1	4	saŋŋa|N Ninŋirsuk|DN
P141430	Umma	1	1	E₂.gal.e.si|PN
P141430	Umma	1	2	dubsar|N
P141430	Umma	1	3	dumu|N Lušara|PN
P141430	Umma	1	4	saŋ.DUN₃|N
P202904	Girsu	1	1	Urištaran|PN dubsar|N
P202904	Girsu	1	2	dumu|N Nabasag|PN
P120123	Umma	1	1	Ayakala|PN
P120123	Umma	1	2	dubsar|N
P120123	Umma	1	3	dumu|N Lugal-X|PN
P325016	Garšana	1	1	Adalal|PN muhaldim|N
P325016	Garšana	1	2	arad|N Šukabta|PN
P339035	Umma	1	1	Šeškala|PN
P339035	Umma	1	2	dubsar|N
P339035	Umma	1	3	dumu|N Ugu₂.du₆|PN
P376024	Umma	1	1	E₂.gal.e.si|PN
P376024	Umma	1	2	dubsar|N
P376024	Umma	1	3	dumu|N Lušara|PN
P376024	Umma	1	4	saŋ.DUN₃|N
P139752	Umma	1	1	Kugani|PN
P139752	Umma	1	2	dubsar|N
P139752	Umma	1	3	dumu|N Uršulpaeak|PN
P206044	Girsu	1	1	Urlammar|PN
P206044	Girsu	1	2	dubsar|N
P206044	Girsu	1	3	dumu|N Urniŋ|PN
P120089	Umma	1	1	Lugalnir|PN
P120089	Umma	1	2	dubsar|N
P120089	Umma	1	3	dumu|N Uršara|PN
P120089	Umma	1	4	bisaŋdubak|N
P116912	Umma	1	1	Uršulpaeak|PN
P116912	Umma	1	2	dubsar|N
P116912	Umma	1	3	dumu|N Lugal-X|PN
P378939	Girsu	1	1	nammah|N
P378939	Girsu	1	2	dubsar|N
P378939	Girsu	1	3	dumu|N Ka|PN
P378939	Girsu	1	4	malahgal|N
P141060	Umma	1	1	diŋir|N
P141060	Umma	1	2	dubsar|N
P141060	Umma	1	3	dumu|N Luga|PN
P117600	Nippur	1	1	Lugalheŋal|PN
P117600	Nippur	1	2	dumu|N Namhani|PN
P210190	Umma	1	1	Lukala|PN
P210190	Umma	1	2	dubsar|N
P210190	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P388794	Girsu	1	1	Atu|PN
P388794	Girsu	1	2	dumu|N LuŊešbarek|PN
P388794	Girsu	1	3	kuš|N
P208959	Umma	1	1	Urnungal|PN
P208959	Umma	1	2	dubsar|N
P208959	Umma	1	3	dumu|N Uršara|PN
P208959	Umma	1	4	bisaŋdubak|N
P453802	Irisagrig	1	1	Šusuen|RN Urmes|PN
P453802	Irisagrig	1	2	lugal|N kalag|V/i dumu|N Ursaga|PN
P453802	Irisagrig	1	3	lugal|N Urim|SN ensik|N Irisaŋrig|SN
P249110	Umma	1	1	Šeškala|PN
P249110	Umma	1	2	dubsar|N
P249110	Umma	1	3	dumu|N x|u
P120066	Umma	1	1	Ayakala|PN
P120066	Umma	1	2	dubsar|N
P120066	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P102814	Umma	1	1	Šagninŋa|PN
P102814	Umma	1	2	dubsar|N
P102814	Umma	1	3	dumu|N Lugal.ušurₓ|PN
P339170	Umma	1	1	Lukala|PN
P339170	Umma	1	2	dubsar|N
P339170	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P100829	Umma	1	1	Uršulpaeak|PN
P100829	Umma	1	2	dubsar|N
P100829	Umma	1	3	dumu|N Lugalkugani|PN
P210485	Umma	1	1	Basaga|PN
P210485	Umma	1	2	dubsar|N
P210485	Umma	1	3	dumu|N Katar|PN
P104539	Puzriš-Dagan	1	1	Igi.en.lil₂|PN
P104539	Puzriš-Dagan	1	2	muhaldim|N lugal|N
P104539	Puzriš-Dagan	1	3	dumu|N x|u
P145865	Umma	1	1	Abbagina|PN
P145865	Umma	1	2	dubsar|N
P145865	Umma	1	3	dumu|N Lugalmagure|PN
P303431	Umma	1	1	Lugal.si.NE.e|PN
P303431	Umma	1	2	dubsar|N
P303431	Umma	1	3	dumu|N Lugalsaga|PN
P144777	Umma	1	1	Uršara|PN
P144777	Umma	1	2	dubsar|N
P144777	Umma	1	3	dumu|N Šeškala|PN
P117745	Umma	1	1	Urlisin|PN
P117745	Umma	1	2	ensik|N Umma|SN
P117745	Umma	1	3	Šeškala|PN
P117745	Umma	1	4	dubsar|N
P117745	Umma	1	5	dumu|N Duga|PN arad|N
P141125	Umma	1	1	Uršara|PN
P141125	Umma	1	2	dubsar|N
P141125	Umma	1	3	dumu|N Nasilim|PN
P339520	Umma	1	1	Šarakam|PN
P339520	Umma	1	2	dubsar|N
P339520	Umma	1	3	dumu|N Lugal.kiri₆|PN
P499751	Aradmu Arch.	1	1	Nurili|PN
P499751	Aradmu Arch.	1	2	dumu|N adda|N
P104493	Umma	1	1	Uriškur|PN
P104493	Umma	1	2	x|u x|u x|u
P104493	Umma	1	3	arad|N Luduga|PN
P101691	Umma	1	1	Šeškala|PN
P101691	Umma	1	2	dubsar|N
P101691	Umma	1	3	dumu|N Nasilim|PN
P112547	Umma	1	1	Lugal-X|PN
P112547	Umma	1	2	dubsar|N
P112547	Umma	1	3	x|u
P139617	Umma	1	1	Lušara|PN
P139617	Umma	1	2	dubsar|N
P139617	Umma	1	3	dumu|N Lugal.en.nun|PN
P248701	Umma	1	1	Lugirizal|PN
P248701	Umma	1	2	dubsar|N
P248701	Umma	1	3	dumu|N Da.du.mu|PN
P140364	Umma	1	1	Ur.am₃.ma|PN
P140364	Umma	1	2	dubsar|N
P140364	Umma	1	3	dumu|N Nasilim|PN
P102117	Girsu	1	1	Urlammar|PN
P102117	Girsu	1	2	dubsar|N
P102117	Girsu	1	3	dumu|N Urniŋ|PN
P339873	Umma	1	1	Šusuen|RN Ayakala|PN
P339873	Umma	1	2	lugal|N kalag|V/i ensik|N
P339873	Umma	1	3	lugal|N Urim|SN Umma|SN
P339873	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P107315	Umma	1	1	Šusuen|RN Gududu|PN
P107315	Umma	1	2	lugal|N kalag|V/i dubsar|N
P107315	Umma	1	3	lugal|N Urim|SN dumu|N Dadaga|PN
P107315	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P105328	Umma	1	1	Lukala|PN
P105328	Umma	1	2	dubsar|N
P105328	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P112814	Umma	1	1	Ayakala|PN
P112814	Umma	1	2	dumu|N Lu₂.bulug₃.ga₂|PN
P112814	Umma	1	3	ašgabgal|N
P141826	Umma	1	1	Nabasa|PN
P141826	Umma	1	2	dubsar|N
P141826	Umma	1	3	dumu|N Gu.u₂.gu|PN
P121227	Nippur	1	1	Dada|PN
P121227	Nippur	1	2	ensik|N Nibru|SN
P121227	Nippur	1	3	Lugalgubani|PN
P121227	Nippur	1	4	dubsar|N arad|N
P110983	Girsu	1	1	Luʾušginak|PN dumu|N Kaŋu|PN
P110983	Girsu	1	2	dubsar|N
P142709	Umma	1	1	Ur.e₂.maš|PN
P142709	Umma	1	2	dubsar|N
P142709	Umma	1	3	dumu|N Ur.sila.luh|PN
P140734	Umma	1	1	Lu₂.ha.ia₃|PN
P140734	Umma	1	2	dubsar|N
P140734	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P137609	Ur	1	1	KugNanna|PN
P137609	Ur	1	2	dubsar|N
P137609	Ur	1	3	dumu|N Uršulpaeak|PN
P105282	Umma	1	1	Šešani|PN
P105282	Umma	1	2	dubsar|N
P105282	Umma	1	3	dumu|N Dada|PN
P290479	Umma	1	1	Lubalasagak|PN
P290479	Umma	1	2	dumu|N Lugalniŋlagare|PN
P290479	Umma	1	3	gudug|N Emah|WN
P118849	Umma	1	1	Ursuen|PN
P118849	Umma	1	2	dubsar|N
P118849	Umma	1	3	dumu|N Urgigirak|PN
P118849	Umma	1	4	šatam|N
P100080	Umma	1	1	Lugalušur|PN
P100080	Umma	1	2	dubsar|N
P100080	Umma	1	3	dumu|N A₂.an.du.ru|PN
P517982	Girsu	1	1	Ursaga|PN
P517982	Girsu	1	2	dubsar|N
P517982	Girsu	1	3	dumu|N e₃-de₃-bi|X
P517982	Girsu	1	4	saŋ.DUN₃|N Dumuzid|MN
P136331	Ur	1	1	Kal.al.su|PN
P136331	Ur	1	2	dumu|N Ba.a.ga.a|PN
P339609	Girsu	1	1	Urigalim|PN
P339609	Girsu	1	2	dubsar|N
P339609	Girsu	1	3	dumu|N Ursaga|PN
P312559	Umma	1	1	Lugal.šu.nir.re|PN
P312559	Umma	1	2	dumu|N Luga|PN išib|N
P106787	Umma	1	1	Urlisin|PN A.da.ga|PN
P106787	Umma	1	2	ensik|N dubsar|N
P106787	Umma	1	3	umma{ki}|GN arad|N
P517652	Girsu	1	1	LuNinŋirsukak|PN
P517652	Girsu	1	2	dumu|N Ur.X|PN
P122722	Umma	1	1	Šusuen|RN Ayakala|PN
P122722	Umma	1	2	lugal|N kalag|V/i ensik|N
P122722	Umma	1	3	lugal|N Urim|SN Umma|SN
P122722	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P218236	Umma	1	1	Urnungal|PN
P218236	Umma	1	2	dubsar|N
P218236	Umma	1	3	dumu|N Uršara|PN
P218236	Umma	1	4	bisaŋdubak|N
P515395	Irisagrig	1	1	Lugalimrua|PN
P515395	Irisagrig	1	2	dubsar|N
P515395	Irisagrig	1	3	dumu|N LuʾAbuk|PN
P104240	Puzriš-Dagan	1	1	Šusuen|RN UrKugnunak|PN
P104240	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P104240	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N LuNinŋirsukak|PN kurušda|N
P104240	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P322415	Garšana	1	1	Šukabta|PN azu|N
P322415	Garšana	1	2	arad|N Naramili|PN
P322415	Garšana	1	3	Adadillat|PN
P322415	Garšana	1	4	dubsar|N
P322415	Garšana	1	5	dumu|N Abiya|PN arad|N
P210606	Umma	1	1	Šusuen|RN Ayakala|PN
P210606	Umma	1	2	lugal|N kalag|V/i ensik|N
P210606	Umma	1	3	lugal|N Urim|SN Umma|SN
P210606	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P388002	Irisagrig	1	1	Dingir.a.su₂|PN
P388002	Irisagrig	1	2	dubsar|N
P388002	Irisagrig	1	3	dumu|N Bibi|PN
P388002	Irisagrig	1	4	dubsar|N
P341091	Umma	1	1	Lugalemahe|PN
P341091	Umma	1	2	dubsar|N
P341091	Umma	1	3	dumu|N Lugalkugani|PN
P133099	Girsu	1	1	Ursukkalak|PN
P133099	Girsu	1	2	dubsar|N
P133099	Girsu	1	3	dumu|N Lugalinimgina|PN
P339259	Umma	1	1	Šaraheŋal|PN
P339259	Umma	1	2	dubsar|N
P339259	Umma	1	3	dumu|N Urmes|PN
P406771	Puzriš-Dagan	1	1	Šusuen|RN Nannamaba|PN
P406771	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P406771	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N Unapšen|PN
P406771	Puzriš-Dagan	1	4	lugal|N anubda|N limmu|NU arad|N
P139494	Ur	1	1	Balati|PN
P139494	Ur	1	2	azlag|N
P139494	Ur	1	3	dumu|N Er₃.ra.nu.da|PN
P139494	Ur	1	4	arad|N Nanna|DN
P201447	Puzriš-Dagan	1	1	Šusuen|RN Uršulpaeak|PN
P201447	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P201447	Puzriš-Dagan	1	3	lugal|N Urim|SN Dingir.nanna.ma.ba|PN
P201447	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P127170	Umma	1	1	Šeškala|PN
P127170	Umma	1	2	dubsar|N
P127170	Umma	1	3	dumu|N Tir.gu|PN
P303718	Umma	1	1	Ur.ma.mi|PN
P303718	Umma	1	2	dumu|N Azida|PN
P110203	Girsu	1	1	UrBaba|PN
P110203	Girsu	1	2	dubsar|N
P110203	Girsu	1	3	dumu|N Bazi|PN
P118633	uncertain	1	1	Šusuen|RN LU₂.X|PN
P118633	uncertain	1	2	lugal|N kalag|V/i dubsar|N
P118633	uncertain	1	3	lugal|N uri₅{ki}-ma|GN dumu|N x|u
P118633	uncertain	1	4	lugal|N anubda|N limmu|NU arad|N
P210256	Umma	1	1	Lugalniŋlagare|PN
P210256	Umma	1	2	dubsar|N
P210256	Umma	1	3	dumu|N Dada|PN
P104610	Umma	1	1	Ur.si.gar|PN
P104610	Umma	1	2	agaʾus|N
P104610	Umma	1	3	Amarsuenak|RN
P119921	Umma	1	1	Lu₂.nam₂.an|PN
P119921	Umma	1	2	dubsar|N
P119921	Umma	1	3	dumu|N Lušara|PN
P119921	Umma	1	4	saŋ.DUN₃|N
P119188	Umma	1	1	Luninšubur|PN
P119188	Umma	1	2	dubsar|N
P119188	Umma	1	3	dumu|N Duga|PN
P119188	Umma	1	4	šabra|N Šara₂.ka|PN
P107196	Girsu	1	1	Lugalkigala|PN
P107196	Girsu	1	2	dubsar|N
P107196	Girsu	1	3	dumu|N LuBaba|PN
P516043	Irisagrig	1	1	Suen.X|PN
P516043	Irisagrig	1	2	dubsar|N
P516043	Irisagrig	1	3	dumu|N Giri₃.x|PN
P378256	Girsu	1	1	UrBaba|PN
P378256	Girsu	1	2	dumu|N Urmes|PN
P114240	Umma	1	1	Uršulpaeak|PN
P114240	Umma	1	2	dubsar|N
P114240	Umma	1	3	dumu|N Lugal.u₄|PN
P235548	Umma	1	1	A.du|PN
P235548	Umma	1	2	dubsar|N
P235548	Umma	1	3	dumu|N Luga|PN
P332415	Umma	1	1	Šusuen|RN Ayakala|PN
P332415	Umma	1	2	lugal|N kalag|V/i ensik|N
P332415	Umma	1	3	lugal|N Urim|SN Umma|SN
P332415	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P117895	Umma	1	1	Lugalunkine|PN
P117895	Umma	1	2	dubsar|N
P117895	Umma	1	3	dumu|N Du.du.am₃|SN
P108799	Umma	1	1	Šusuen|RN Urnungal|PN
P108799	Umma	1	2	lugal|N kalag|V/i dubsar|N
P108799	Umma	1	3	lugal|N Urim|SN dumu|N Uršara|PN
P108799	Umma	1	4	lugal|N an|N anubda|N limmu|NU bisaŋdubak|N
P108799	Umma	1	5	arad|N
P290750	Umma	1	1	Ur.DUN|PN
P290750	Umma	1	2	dubsar|N
P290750	Umma	1	3	dumu|N Dada|PN
P388901	uncertain	1	1	lu₂-AN-EN|X
P388901	uncertain	1	2	dumu|N A.da|PN
P132722	Girsu	1	1	Azida|PN
P132722	Girsu	1	2	dubsar|N
P132722	Girsu	1	3	dumu|N Šeššeš|PN
P119472	Umma	1	1	Lugal.si.NE.e|PN
P119472	Umma	1	2	dubsar|N
P119472	Umma	1	3	dumu|N Lugalbad|PN
P208666	Umma	1	1	La.NI.ŋu₁₀|PN sukkal|N
P208666	Umma	1	2	dubsar|N
P208666	Umma	1	3	dumu|N Urniŋarak|PN
P341992	Umma	1	1	Urlisin|PN
P341992	Umma	1	2	ensik|N Umma|SN
P341992	Umma	1	3	Lukala|PN
P341992	Umma	1	4	dubsar|N
P341992	Umma	1	5	arad|N
P340680	Umma	1	1	Niŋarkidug|PN
P340680	Umma	1	2	dumu|N Lugalsaga|PN
P340680	Umma	1	3	ašgab|N lugal|N
P132688	Girsu	1	1	Ureninnuk|PN
P132688	Girsu	1	2	dubsar|N
P132688	Girsu	1	3	dumu|N Allaŋu|PN
P132688	Girsu	1	4	šabra|N
P114610	Girsu	1	1	Ursaga|PN
P114610	Girsu	1	2	saŋŋa|N Ninŋešzidak|DN
P114610	Girsu	1	3	dumu|N LU₂.X|PN
P109921	Girsu	1	1	Lunarua|PN
P109921	Girsu	1	2	dubsar|N
P109921	Girsu	1	3	dumu|N UrBaba|PN
P126761	Puzriš-Dagan	1	1	Dagi|PN
P126761	Puzriš-Dagan	1	2	dubsar|N
P126761	Puzriš-Dagan	1	3	dumu|N Lugal-X|PN
P205054	Girsu	1	1	LuNinŋirsukak|PN
P205054	Girsu	1	2	dubsar|N
P205054	Girsu	1	3	dumu|N UrBaba|PN
P119022	Umma	1	1	Luninšubur|PN
P119022	Umma	1	2	dubsar|N
P119022	Umma	1	3	dumu|N Šeškala|PN
P324191	Garšana	1	1	Šukabta|PN azu|N
P324191	Garšana	1	2	dumu|N Naramili|PN
P324191	Garšana	1	3	Šerhanum|PN
P324191	Garšana	1	4	dubsar|N arad|N
P126274	Puzriš-Dagan	1	1	Ibbisuen|RN lugal|N an|N anubda|N limmu|NU
P126274	Puzriš-Dagan	1	2	diŋir|N kalam|N Suenabi|PN
P126274	Puzriš-Dagan	1	3	lugal|N kalag|V/i šagia|N
P126274	Puzriš-Dagan	1	4	lugal|N Urim|SN dus|N
P126274	Puzriš-Dagan	1	5	namdumu|N
P126274	Puzriš-Dagan	1	6	ba|V/t
P144848	Umma	1	1	Šusuen|RN Ayakala|PN
P144848	Umma	1	2	lugal|N kalag|V/i ensik|N
P144848	Umma	1	3	lugal|N Urim|SN Umma|SN
P144848	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P290615	Umma	1	1	Inimšara|PN
P290615	Umma	1	2	dubsar|N
P290615	Umma	1	3	dumu|N Dadaga|PN
P129181	Umma	1	1	Lukala|PN
P129181	Umma	1	2	dubsar|N
P129181	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P119537	Umma	1	1	Lugal.e.ba.an.sa₆|PN
P119537	Umma	1	2	dubsar|N
P119537	Umma	1	3	dumu|N Urištaran|PN
P291907	Puzriš-Dagan	1	1	Šusuen|RN lugal|N kalag|V/i
P291907	Puzriš-Dagan	1	2	lugal|N Urim|SN
P291907	Puzriš-Dagan	1	3	lugal|N an|N anubda|N limmu|NU
P291907	Puzriš-Dagan	1	4	Uršulpaeak|PN
P291907	Puzriš-Dagan	1	5	dubsar|N
P291907	Puzriš-Dagan	1	6	dumu|N Urhayak|PN
P291907	Puzriš-Dagan	1	7	arad|N
P100716	Umma	1	1	Urlisin|PN dubsar|N
P100716	Umma	1	2	ensik|N dumu|N Niŋarkidug|PN
P100716	Umma	1	3	Umma|SN gallagal|N
P100716	Umma	1	4	Luduga|PN arad|N
P332550	Girsu	1	1	Šeškala|PN
P332550	Girsu	1	2	dubsar|N
P332550	Girsu	1	3	dumu|N Uraba|PN
P140558	Umma	1	1	Lugalkugzu|PN
P140558	Umma	1	2	dubsar|N
P140558	Umma	1	3	dumu|N Lugalemahe|PN
P116338	Girsu	1	1	Adda|PN
P116338	Girsu	1	2	dumu|N Az|PN
P116338	Girsu	1	3	šatam|N Nin.gur₂.su|PN
P114305	Umma	1	1	Abbakala|PN
P114305	Umma	1	2	dubsar|N
P114305	Umma	1	3	dumu|N Urkisal|PN
P124619	Puzriš-Dagan	1	1	Li.lu.dan|PN
P124619	Puzriš-Dagan	1	2	ugula|N tugdu|N
P124619	Puzriš-Dagan	1	3	dumu|N Ba.la.x|PN
P139928	Umma	1	1	Ludiŋirak|PN
P139928	Umma	1	2	dubsar|N
P139928	Umma	1	3	dumu|N LU₂.X|PN
P119167	Umma	1	1	In.sa₆.sa₆|PN
P119167	Umma	1	2	dumu|N dug|V/t muhaldim|N
P453678	Irisagrig	1	1	Šulgir|RN PuzurEštar|PN
P453678	Irisagrig	1	2	nita|N kalag|V/i dumu|N Puzurmama|PN
P453678	Irisagrig	1	3	lugal|N Urim|SN šagia|N
P453678	Irisagrig	1	4	arad|N
P109864	Umma	1	1	Agu|PN
P109864	Umma	1	2	dubsar|N
P109864	Umma	1	3	dumu|N Lugalemahe|PN
P113090	Umma	1	1	Amarsuenak|RN Ayakala|PN
P113090	Umma	1	2	lugal|N kalag|V/i ensik|N
P113090	Umma	1	3	lugal|N Urim|SN Umma|SN
P113090	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P140108	Umma	1	1	Inimšara|PN
P140108	Umma	1	2	dumu|N Urniŋarak|PN
P113839	Adab	1	1	Lusuen|PN
P113839	Adab	1	2	dumu|N Zu.ga.li₂|PN
P113839	Adab	1	3	damgar|N
P291004	Umma	1	1	Araŋu|PN
P291004	Umma	1	2	dumu|N Umani|PN
P104305	Puzriš-Dagan	1	1	dug|V/t dubsar|N
P104305	Puzriš-Dagan	1	2	dumu|N LuNinŋirsukak|PN
P104305	Puzriš-Dagan	1	3	sipad|N nagabtum|N
P133076	Girsu	1	1	Lugaldurdug|PN
P133076	Girsu	1	2	dubsar|N
P133076	Girsu	1	3	dumu|N Mani|PN
P133076	Girsu	1	4	šagia|N
P133076	Girsu	1	5	Gudea|PN
P212284	Puzriš-Dagan	1	1	Šusuen|RN Nawirili|PN
P212284	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P212284	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N Urniŋarak|PN
P212284	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P209562	Umma	1	1	Ur.numun₂|PN
P209562	Umma	1	2	arad|N Ninura|DN
P143374	Umma	1	1	Kuli|PN
P143374	Umma	1	2	ensik|N
P143374	Umma	1	3	Umma|SN
P143374	Umma	1	4	Kugani|PN
P143374	Umma	1	5	dubsar|N
P143374	Umma	1	6	dumu|N Uršulpaeak|PN
P143374	Umma	1	7	arad|N
P117529	Umma	1	1	Alulu|PN
P117529	Umma	1	2	dumu|N Inimšara|PN
P117529	Umma	1	3	kurušda|N Šara₂.ka|PN
P127035	Umma	1	1	Lu₂.ha.ia₃|PN
P127035	Umma	1	2	dubsar|N
P127035	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P205812	Girsu	1	1	UrBaba|PN
P205812	Girsu	1	2	dumu|N Urlammar|PN
P274402	Girsu	1	1	Lugalirida|PN
P274402	Girsu	1	2	saŋ.DUN₃|N Nindara|DN
P274402	Girsu	1	3	dumu|N Azida|PN
P274402	Girsu	1	4	saŋ.DUN₃|N Nindara|DN
P390824	Puzriš-Dagan	1	1	Šusuen|RN lugal|N an|N anubda|N limmu|NU
